,MAN,WOMAN,associated_word
573,0.12633073329925537,0.12316714227199554,man
574,0.18886807560920715,0.18311266601085663,man
575,0.18886807560920715,0.18311266601085663,man
576,0.17366038262844086,0.17393876612186432,woman
577,0.16375377774238586,0.15148772299289703,man
578,0.16375377774238586,0.15148772299289703,man
579,0.05208338424563408,0.047235727310180664,man
580,0.1056981086730957,0.10437694936990738,man
581,0.1910003423690796,0.1588662713766098,man
582,0.1910003423690796,0.1588662713766098,man
583,-0.015607321634888649,-0.03060246631503105,man
584,0.13274207711219788,0.12654775381088257,man
585,0.15097081661224365,0.14064669609069824,man
586,0.15097081661224365,0.14064669609069824,man
587,0.19506558775901794,0.154006227850914,man
588,0.07121863961219788,0.07666108757257462,woman
589,0.03237932547926903,0.039119940251111984,woman
590,0.09607867896556854,0.09016869962215424,man
591,0.09607867896556854,0.09016869962215424,man
592,0.3317769467830658,0.23354174196720123,man
593,0.16135545074939728,0.09642933309078217,man
594,0.3317769467830658,0.23354174196720123,man
595,0.10811828076839447,0.10177639126777649,man
596,0.10811828076839447,0.10177639126777649,man
597,0.12637966871261597,0.09341321885585785,man
598,0.07662024348974228,0.061250049620866776,man
599,0.02510029822587967,-0.005590908229351044,man
600,0.10427413880825043,0.08496047556400299,man
601,0.11068486422300339,0.11586251109838486,woman
602,0.18538805842399597,0.1706322580575943,man
603,0.18538805842399597,0.1706322580575943,man
604,0.011638637632131577,-0.00046742524136789143,man
605,0.018606241792440414,0.031997546553611755,woman
606,0.1265665590763092,0.1162322461605072,man
607,0.1265665590763092,0.1162322461605072,man
608,-0.025470804423093796,-0.027070989832282066,man
609,-0.04123402014374733,-0.03668003901839256,woman
610,0.189001202583313,0.14363132417201996,man
611,0.012689418159425259,-0.0023583557922393084,man
612,0.189001202583313,0.14363132417201996,man
613,-0.05163183808326721,-0.05034562572836876,woman
614,0.05993180721998215,0.0804171934723854,woman
615,-0.010555699467658997,-0.002359243342652917,woman
616,0.15715299546718597,0.1340201199054718,man
617,0.10809003561735153,0.10563264787197113,man
618,0.12633073329925537,0.12316714227199554,man
619,0.06818930804729462,0.07139895856380463,woman
620,0.18554046750068665,0.16372767090797424,man
